ASSET	HOUSE	            ASSETVAL	                dist
  246	    4	  15.633920000000002	   0.000000000000000
  246	    5	  15.524480000000002	   0.000000000000000
  246	    6	  14.211200000000003	   0.000000000000000
  247	    0	  16.466666666666665	   0.000000000000000
  247	    1	  16.037013333333334	   0.000000000000000
  247	    2	  15.929599999999999	   0.000000000000000
  247	    3	  15.822186666666667	   0.000000000000000
  247	    4	  15.714773333333333	   0.000000000000000
  247	    5	  15.607360000000000	   0.000000000000000
  247	    6	  14.318400000000002	   0.000000000000000
  248	    0	  16.533333333333331	   0.000000000000000
  248	    1	  16.111786666666671	   0.000000000000000
  248	    2	  16.006400000000003	   0.000000000000000
  248	    3	  15.901013333333335	   0.000000000000000
  248	    4	  15.795626666666669	   0.000000000000000
  248	    5	  15.690240000000003	   0.000000000000000
  248	    6	  14.425600000000005	   0.000000000000000
  249	    0	  16.600000000000001	   0.000000000000000
  249	    1	  16.186560000000004	   0.000000000000000
  249	    2	  16.083200000000001	   0.000000000000000
  249	    3	  15.979840000000001	   0.000000000000000
  249	    4	  15.876480000000001	   0.000000000000000
  249	    5	  15.773120000000002	   0.000000000000000
  249	    6	  14.532800000000003	   0.000000000000000
  250	    0	  16.666666666666668	   0.000000000000000
  250	    1	  16.261333333333337	   0.000000000000000
  250	    2	  16.160000000000000	   0.000000000000000
  250	    3	  16.058666666666667	   0.000000000000000
  250	    4	  15.957333333333334	   0.000000000000000
  250	    5	  15.856000000000002	   0.000000000000000
  250	    6	  14.640000000000002	   0.000000000000000
  251	    0	  16.733333333333334	   0.000000000000000
  251	    1	  16.336106666666669	   0.000000000000000
  251	    2	  16.236799999999999	   0.000000000000000
  251	    3	  16.137493333333332	   0.000000000000000
  251	    4	  16.038186666666668	   0.000000000000000
  251	    5	  15.938879999999999	   0.000000000000000
  251	    6	  14.747200000000001	   0.000000000000000
  252	    0	  16.800000000000001	   0.000000000000000
  252	    1	  16.410880000000002	   0.000000000000000
  252	    2	  16.313600000000001	   0.000000000000000
  252	    3	  16.216320000000000	   0.000000000000000
  252	    4	  16.119040000000002	   0.000000000000000
  252	    5	  16.021760000000000	   0.000000000000000
  252	    6	  14.854400000000004	   0.000000000000000
  253	    0	  16.866666666666667	   0.000000000000000
  253	    1	  16.485653333333335	   0.000000000000000
  253	    2	  16.390400000000000	   0.000000000000000
  253	    3	  16.295146666666668	   0.000000000000000
  253	    4	  16.199893333333335	   0.000000000000000
  253	    5	  16.104640000000000	   0.000000000000000
  253	    6	  14.961600000000002	   0.000000000000000
  254	    0	  16.933333333333334	   0.000000000000000
  254	    1	  16.560426666666668	   0.000000000000000
  254	    2	  16.467199999999998	   0.000000000000000
  254	    3	  16.373973333333332	   0.000000000000000
  254	    4	  16.280746666666666	   0.000000000000000
  254	    5	  16.187519999999999	   0.000000000000000
  254	    6	  15.068800000000001	   0.000000000000000
  255	    0	  17.000000000000000	   0.000000000000000
  255	    1	  16.635200000000005	   0.000000000000000
  255	    2	  16.544000000000000	   0.000000000000000
  255	    3	  16.452800000000000	   0.000000000000000
  255	    4	  16.361600000000003	   0.000000000000000
  255	    5	  16.270400000000002	   0.000000000000000
  255	    6	  15.176000000000004	   0.000000000000000
  256	    0	  17.066666666666666	   0.000000000000000
  256	    1	  16.709973333333338	   0.000000000000000
  256	    2	  16.620799999999999	   0.000000000000000
  256	    3	  16.531626666666668	   0.000000000000000
  256	    4	  16.442453333333333	   0.000000000000000
  256	    5	  16.353280000000002	   0.000000000000000
  256	    6	  15.283200000000003	   0.000000000000000
  257	    0	  17.133333333333333	   0.000000000000000
  257	    1	  16.784746666666667	   0.000000000000000
  257	    2	  16.697599999999998	   0.000000000000000
  257	    3	  16.610453333333332	   0.000000000000000
  257	    4	  16.523306666666667	   0.000000000000000
  257	    5	  16.436160000000001	   0.000000000000000
  257	    6	  15.390400000000001	   0.000000000000000
  258	    0	  17.199999999999999	   0.000000000000000
  258	    1	  16.859520000000003	   0.000000000000000
  258	    2	  16.774400000000000	   0.000000000000000
  258	    3	  16.689280000000000	   0.000000000000000
  258	    4	  16.604160000000004	   0.000000000000000
  258	    5	  16.519040000000004	   0.000000000000000
  258	    6	  15.497600000000004	   0.000000000000000
  259	    0	  17.266666666666666	   0.000000000000000
  259	    1	  16.934293333333336	   0.000000000000000
  259	    2	  16.851199999999999	   0.000000000000000
  259	    3	  16.768106666666668	   0.000000000000000
  259	    4	  16.685013333333334	   0.000000000000000
  259	    5	  16.601920000000000	   0.000000000000000
  259	    6	  15.604800000000003	   0.000000000000000
  260	    0	  17.333333333333332	   0.000000000000000
  260	    1	  17.009066666666669	   0.000000000000000
  260	    2	  16.928000000000001	   0.000000000000000
  260	    3	  16.846933333333332	   0.000000000000000
  260	    4	  16.765866666666668	   0.000000000000000
  260	    5	  16.684799999999999	   0.000000000000000
  260	    6	  15.712000000000002	   0.000000000000000
  261	    0	  17.399999999999999	   0.000000000000000
  261	    1	  17.083840000000002	   0.000000000000000
  261	    2	  17.004799999999999	   0.000000000000000
  261	    3	  16.925760000000000	   0.000000000000000
  261	    4	  16.846720000000001	   0.000000000000000
  261	    5	  16.767680000000002	   0.000000000000000
  261	    6	  15.819200000000004	   0.000000000000000
  262	    0	  17.466666666666665	   0.000000000000000
  262	    1	  17.158613333333335	   0.000000000000000
  262	    2	  17.081600000000002	   0.000000000000000
  262	    3	  17.004586666666668	   0.000000000000000
  262	    4	  16.927573333333335	   0.000000000000000
  262	    5	  16.850560000000002	   0.000000000000000
  262	    6	  15.926400000000003	   0.000000000000000
  263	    0	  17.533333333333331	   0.000000000000000
  263	    1	  17.233386666666668	   0.000000000000000
  263	    2	  17.158400000000000	   0.000000000000000
  263	    3	  17.083413333333333	   0.000000000000000
  263	    4	  17.008426666666669	   0.000000000000000
  263	    5	  16.933440000000001	   0.000000000000000
  263	    6	  16.033600000000003	   0.000000000000000
  264	    0	  17.600000000000001	   0.000000000000000
  264	    1	  17.308160000000001	   0.000000000000000
  264	    2	  17.235199999999999	   0.000000000000000
  264	    3	  17.162240000000001	   0.000000000000000
  264	    4	  17.089279999999999	   0.000000000000000
  264	    5	  17.016320000000000	   0.000000000000000
  264	    6	  16.140800000000002	   0.000000000000000
  265	    0	  17.666666666666668	   0.000000000000000
  265	    1	  17.382933333333337	   0.000000000000000
  265	    2	  17.312000000000001	   0.000000000000000
  265	    3	  17.241066666666669	   0.000000000000000
  265	    4	  17.170133333333336	   0.000000000000000
  265	    5	  17.099200000000003	   0.000000000000000
  265	    6	  16.248000000000005	   0.000000000000000
  266	    0	  17.733333333333334	   0.000000000000000
  266	    1	  17.457706666666670	   0.000000000000000
  266	    2	  17.388800000000000	   0.000000000000000
  266	    3	  17.319893333333333	   0.000000000000000
  266	    4	  17.250986666666666	   0.000000000000000
  266	    5	  17.182080000000003	   0.000000000000000
  266	    6	  16.355200000000004	   0.000000000000000
  267	    0	  17.800000000000001	   0.000000000000000
  267	    1	  17.532480000000003	   0.000000000000000
  267	    2	  17.465599999999998	   0.000000000000000
  267	    3	  17.398720000000001	   0.000000000000000
  267	    4	  17.331840000000000	   0.000000000000000
  267	    5	  17.264959999999999	   0.000000000000000
  267	    6	  16.462400000000002	   0.000000000000000
  268	    0	  17.866666666666667	   0.000000000000000
  268	    1	  17.607253333333336	   0.000000000000000
  268	    2	  17.542400000000001	   0.000000000000000
  268	    3	  17.477546666666669	   0.000000000000000
  268	    4	  17.412693333333337	   0.000000000000000
  268	    5	  17.347840000000001	   0.000000000000000
  268	    6	  16.569600000000005	   0.000000000000000
  269	    0	  17.933333333333334	   0.000000000000000
  269	    1	  17.682026666666669	   0.000000000000000
  269	    2	  17.619199999999999	   0.000000000000000
  269	    3	  17.556373333333333	   0.000000000000000
  269	    4	  17.493546666666667	   0.000000000000000
  269	    5	  17.430720000000001	   0.000000000000000
  269	    6	  16.676800000000004	   0.000000000000000
  270	    0	  18.000000000000000	   0.000000000000000
  270	    1	  17.756800000000002	   0.000000000000000
  270	    2	  17.695999999999998	   0.000000000000000
  270	    3	  17.635200000000001	   0.000000000000000
  270	    4	  17.574400000000001	   0.000000000000000
  270	    5	  17.513600000000000	   0.000000000000000
  270	    6	  16.784000000000002	   0.000000000000000
  271	    0	  18.066666666666666	   0.000000000000000
  271	    1	  17.831573333333338	   0.000000000000000
  271	    2	  17.772800000000000	   0.000000000000000
  271	    3	  17.714026666666669	   0.000000000000000
  271	    4	  17.655253333333334	   0.000000000000000
  271	    5	  17.596480000000003	   0.000000000000000
  271	    6	  16.891200000000005	   0.000000000000000
  272	    0	  18.133333333333333	   0.000000000000000
  272	    1	  17.906346666666671	   0.000000000000000
  272	    2	  17.849599999999999	   0.000000000000000
  272	    3	  17.792853333333333	   0.000000000000000
  272	    4	  17.736106666666668	   0.000000000000000
  272	    5	  17.679360000000003	   0.000000000000000
  272	    6	  16.998400000000004	   0.000000000000000
  273	    0	  18.199999999999999	   0.000000000000000
  273	    1	  17.981120000000001	   0.000000000000000
  273	    2	  17.926400000000001	   0.000000000000000
  273	    3	  17.871680000000001	   0.000000000000000
  273	    4	  17.816960000000002	   0.000000000000000
  273	    5	  17.762240000000002	   0.000000000000000
  273	    6	  17.105600000000003	   0.000000000000000
  274	    0	  18.266666666666666	   0.000000000000000
  274	    1	  18.055893333333337	   0.000000000000000
  274	    2	  18.003200000000000	   0.000000000000000
  274	    3	  17.950506666666669	   0.000000000000000
  274	    4	  17.897813333333335	   0.000000000000000
  274	    5	  17.845120000000001	   0.000000000000000
  274	    6	  17.212800000000005	   0.000000000000000
  275	    0	  18.333333333333332	   0.000000000000000
  275	    1	  18.130666666666670	   0.000000000000000
  275	    2	  18.080000000000002	   0.000000000000000
  275	    3	  18.029333333333334	   0.000000000000000
  275	    4	  17.978666666666669	   0.000000000000000
  275	    5	  17.928000000000001	   0.000000000000000
  275	    6	  17.320000000000004	   0.000000000000000
  276	    0	  18.399999999999999	   0.000000000000000
  276	    1	  18.205440000000003	   0.000000000000000
  276	    2	  18.156800000000000	   0.000000000000000
  276	    3	  18.108160000000002	   0.000000000000000
  276	    4	  18.059520000000003	   0.000000000000000
  276	    5	  18.010880000000000	   0.000000000000000
  276	    6	  17.427200000000003	   0.000000000000000
  277	    0	  18.466666666666665	   0.000000000000000
  277	    1	  18.280213333333336	   0.000000000000000
  277	    2	  18.233599999999999	   0.000000000000000
  277	    3	  18.186986666666666	   0.000000000000000
  277	    4	  18.140373333333333	   0.000000000000000
  277	    5	  18.093760000000000	   0.000000000000000
  277	    6	  17.534400000000002	   0.000000000000000
  278	    0	  18.533333333333331	   0.000000000000000
  278	    1	  18.354986666666669	   0.000000000000000
  278	    2	  18.310400000000001	   0.000000000000000
  278	    3	  18.265813333333334	   0.000000000000000
  278	    4	  18.221226666666670	   0.000000000000000
  278	    5	  18.176640000000003	   0.000000000000000
  278	    6	  17.641600000000004	   0.000000000000000
  279	    0	  18.600000000000001	   0.000000000000000
  279	    1	  18.429760000000002	   0.000000000000000
  279	    2	  18.387200000000000	   0.000000000000000
  279	    3	  18.344640000000002	   0.000000000000000
  279	    4	  18.302080000000000	   0.000000000000000
  279	    5	  18.259520000000002	   0.000000000000000
  279	    6	  17.748800000000003	   0.000000000000000
  280	    0	  18.666666666666668	   0.000000000000000
  280	    1	  18.504533333333335	   0.000000000000000
  280	    2	  18.463999999999999	   0.000000000000000
  280	    3	  18.423466666666666	   0.000000000000000
  280	    4	  18.382933333333334	   0.000000000000000
  280	    5	  18.342400000000001	   0.000000000000000
  280	    6	  17.856000000000002	   0.000000000000000
  281	    0	  18.733333333333334	   0.000000000000000
  281	    1	  18.579306666666671	   0.000000000000000
  281	    2	  18.540800000000001	   0.000000000000000
  281	    3	  18.502293333333334	   0.000000000000000
  281	    4	  18.463786666666667	   0.000000000000000
  281	    5	  18.425280000000001	   0.000000000000000
  281	    6	  17.963200000000004	   0.000000000000000
  282	    0	  18.800000000000001	   0.000000000000000
  282	    1	  18.654080000000004	   0.000000000000000
  282	    2	  18.617599999999999	   0.000000000000000
  282	    3	  18.581120000000002	   0.000000000000000
  282	    4	  18.544640000000001	   0.000000000000000
  282	    5	  18.508160000000000	   0.000000000000000
  282	    6	  18.070400000000003	   0.000000000000000
  283	    0	  18.866666666666667	   0.000000000000000
  283	    1	  18.728853333333337	   0.000000000000000
  283	    2	  18.694399999999998	   0.000000000000000
  283	    3	  18.659946666666666	   0.000000000000000
  283	    4	  18.625493333333335	   0.000000000000000
  283	    5	  18.591040000000000	   0.000000000000000
  283	    6	  18.177600000000002	   0.000000000000000
  284	    0	  18.933333333333334	   0.000000000000000
  284	    1	  18.803626666666670	   0.000000000000000
  284	    2	  18.771200000000000	   0.000000000000000
  284	    3	  18.738773333333334	   0.000000000000000
  284	    4	  18.706346666666668	   0.000000000000000
  284	    5	  18.673920000000003	   0.000000000000000
  284	    6	  18.284800000000004	   0.000000000000000
  285	    0	  19.000000000000000	   0.000000000000000
  285	    1	  18.878400000000003	   0.000000000000000
  285	    2	  18.847999999999999	   0.000000000000000
  285	    3	  18.817600000000002	   0.000000000000000
  285	    4	  18.787200000000002	   0.000000000000000
  285	    5	  18.756800000000002	   0.000000000000000
  285	    6	  18.392000000000003	   0.000000000000000
  286	    0	  19.066666666666666	   0.000000000000000
  286	    1	  18.953173333333336	   0.000000000000000
  286	    2	  18.924800000000001	   0.000000000000000
  286	    3	  18.896426666666667	   0.000000000000000
  286	    4	  18.868053333333336	   0.000000000000000
  286	    5	  18.839680000000001	   0.000000000000000
  286	    6	  18.499200000000002	   0.000000000000000
  287	    0	  19.133333333333333	   0.000000000000000
  287	    1	  19.027946666666672	   0.000000000000000
  287	    2	  19.001600000000000	   0.000000000000000
  287	    3	  18.975253333333335	   0.000000000000000
  287	    4	  18.948906666666669	   0.000000000000000
  287	    5	  18.922560000000004	   0.000000000000000
  287	    6	  18.606400000000004	   0.000000000000000
  288	    0	  19.199999999999999	   0.000000000000000
  288	    1	  19.102720000000005	   0.000000000000000
  288	    2	  19.078400000000002	   0.000000000000000
  288	    3	  19.054080000000003	   0.000000000000000
  288	    4	  19.029760000000003	   0.000000000000000
  288	    5	  19.005440000000000	   0.000000000000000
  288	    6	  18.713600000000003	   0.000000000000000
  289	    0	  19.266666666666666	   0.000000000000000
  289	    1	  19.177493333333334	   0.000000000000000
  289	    2	  19.155200000000001	   0.000000000000000
  289	    3	  19.132906666666667	   0.000000000000000
  289	    4	  19.110613333333333	   0.000000000000000
  289	    5	  19.088320000000000	   0.000000000000000
  289	    6	  18.820800000000002	   0.000000000000000
  290	    0	  19.333333333333332	   0.000000000000000
  290	    1	  19.252266666666667	   0.000000000000000
  290	    2	  19.231999999999999	   0.000000000000000
  290	    3	  19.211733333333331	   0.000000000000000
  290	    4	  19.191466666666667	   0.000000000000000
  290	    5	  19.171199999999999	   0.000000000000000
  290	    6	  18.928000000000001	   0.000000000000000
  291	    0	  19.399999999999999	   0.000000000000000
  291	    1	  19.327040000000004	   0.000000000000000
  291	    2	  19.308800000000002	   0.000000000000000
  291	    3	  19.290560000000003	   0.000000000000000
  291	    4	  19.272320000000001	   0.000000000000000
  291	    5	  19.254080000000002	   0.000000000000000
  291	    6	  19.035200000000003	   0.000000000000000
  292	    0	  19.466666666666665	   0.000000000000000
  292	    1	  19.401813333333337	   0.000000000000000
  292	    2	  19.385600000000000	   0.000000000000000
  292	    3	  19.369386666666667	   0.000000000000000
  292	    4	  19.353173333333334	   0.000000000000000
  292	    5	  19.336960000000001	   0.000000000000000
  292	    6	  19.142400000000002	   0.000000000000000
  293	    0	  19.533333333333331	   0.000000000000000
  293	    1	  19.476586666666670	   0.000000000000000
  293	    2	  19.462399999999999	   0.000000000000000
  293	    3	  19.448213333333332	   0.000000000000000
  293	    4	  19.434026666666668	   0.000000000000000
  293	    5	  19.419840000000001	   0.000000000000000
  293	    6	  19.249600000000001	   0.000000000000000
  294	    0	  19.600000000000001	   0.000000000000000
  294	    1	  19.551360000000003	   0.000000000000000
  294	    2	  19.539200000000001	   0.000000000000000
  294	    3	  19.527040000000003	   0.000000000000000
  294	    4	  19.514880000000002	   0.000000000000000
  294	    5	  19.502720000000004	   0.000000000000000
  294	    6	  19.356800000000003	   0.000000000000000
  295	    0	  19.666666666666668	   0.000000000000000
  295	    1	  19.626133333333335	   0.000000000000000
  295	    2	  19.616000000000000	   0.000000000000000
  295	    3	  19.605866666666667	   0.000000000000000
  295	    4	  19.595733333333335	   0.000000000000000
  295	    5	  19.585600000000003	   0.000000000000000
  295	    6	  19.464000000000002	   0.000000000000000
  296	    0	  19.733333333333334	   0.000000000000000
  296	    1	  19.700906666666668	   0.000000000000000
  296	    2	  19.692799999999998	   0.000000000000000
  296	    3	  19.684693333333332	   0.000000000000000
  296	    4	  19.676586666666669	   0.000000000000000
  296	    5	  19.668479999999999	   0.000000000000000
  296	    6	  19.571200000000001	   0.000000000000000
  297	    0	  19.800000000000001	   0.000000000000000
  297	    1	  19.775680000000005	   0.000000000000000
  297	    2	  19.769600000000001	   0.000000000000000
  297	    3	  19.763520000000000	   0.000000000000000
  297	    4	  19.757440000000003	   0.000000000000000
  297	    5	  19.751360000000002	   0.000000000000000
  297	    6	  19.678400000000003	   0.000000000000000
  298	    0	  19.866666666666667	   0.000000000000000
  298	    1	  19.850453333333338	   0.000000000000000
  298	    2	  19.846399999999999	   0.000000000000000
  298	    3	  19.842346666666668	   0.000000000000000
  298	    4	  19.838293333333336	   0.000000000000000
  298	    5	  19.834240000000001	   0.000000000000000
  298	    6	  19.785600000000002	   0.000000000000000
  299	    0	  19.933333333333334	   0.000000000000000
  299	    1	  19.925226666666671	   0.000000000000000
  299	    2	  19.923199999999998	   0.000000000000000
  299	    3	  19.921173333333332	   0.000000000000000
  299	    4	  19.919146666666666	   0.000000000000000
  299	    5	  19.917120000000001	   0.000000000000000
  299	    6	  19.892800000000001	   0.000000000000000
